time,open,high,low,close,volume
2025.08.07 18:00,116523.900000,116630.920000,116161.590000,116584.470000,21853
2025.08.07 17:00,116279.270000,116611.520000,116133.630000,116523.350000,23096
2025.08.07 16:00,116732.020000,116813.340000,115645.840000,116279.270000,23812
2025.08.07 15:00,116401.710000,116858.420000,116247.030000,116732.190000,23369
2025.08.07 14:00,116676.480000,116720.700000,116217.490000,116400.360000,23664
2025.08.07 13:00,116400.250000,116799.530000,116212.300000,116676.480000,23809
2025.08.07 12:00,116564.730000,116655.110000,116052.990000,116400.610000,24127
2025.08.07 11:00,116402.450000,116880.270000,116402.450000,116566.420000,25071
2025.08.07 10:00,115181.860000,116514.890000,115140.240000,116402.350000,24147
2025.08.07 09:00,115060.030000,115202.590000,114941.620000,115181.550000,22384
2025.08.07 08:00,114894.540000,115291.580000,114876.970000,115061.100000,23517
2025.08.07 07:00,114744.230000,114986.250000,114720.550000,114894.540000,22954
2025.08.07 06:00,114652.340000,114886.540000,114570.340000,114744.120000,23312
2025.08.07 05:00,114426.490000,114658.010000,114331.150000,114651.120000,22166
2025.08.07 04:00,114633.600000,114750.490000,114325.970000,114425.580000,22991
2025.08.07 03:00,114639.580000,114710.350000,114462.020000,114633.570000,22178
2025.08.07 02:00,114864.190000,114975.840000,114468.970000,114640.450000,22892
2025.08.07 01:00,114999.000000,115310.300000,114678.240000,114863.410000,22432
2025.08.07 00:00,115112.150000,115135.590000,114953.390000,114998.770000,21846
2025.08.06 23:00,115217.730000,115252.160000,115081.010000,115112.630000,20730
2025.08.06 22:00,115176.460000,115340.140000,115153.350000,115218.700000,21708
2025.08.06 21:00,115149.220000,115346.390000,114885.820000,115175.760000,22455
2025.08.06 20:00,115376.620000,115400.480000,115090.970000,115149.220000,22179
2025.08.06 19:00,115545.670000,115656.250000,115233.180000,115376.820000,23519
2025.08.06 18:00,115616.240000,115831.880000,115411.310000,115545.670000,23575
2025.08.06 17:00,115233.220000,115628.470000,115100.330000,115616.240000,23534
2025.08.06 16:00,115506.040000,115587.250000,115038.870000,115233.220000,23875
2025.08.06 15:00,115255.290000,115644.790000,114893.510000,115506.030000,24045
2025.08.06 14:00,114314.730000,115281.690000,113905.560000,115255.240000,24012
2025.08.06 13:00,113965.800000,114457.740000,113585.710000,114314.840000,23083
2025.08.06 12:00,114300.380000,114403.340000,113837.620000,113965.810000,22566
2025.08.06 11:00,114108.280000,114486.870000,114038.570000,114301.550000,21833
2025.08.06 10:00,114133.560000,114275.550000,113915.900000,114108.210000,22221
2025.08.06 09:00,113983.760000,114419.580000,113937.720000,114133.440000,21811
2025.08.06 08:00,114280.340000,114316.580000,113745.560000,113984.240000,23047
2025.08.06 07:00,114121.540000,114359.660000,114035.060000,114280.340000,22216
2025.08.06 06:00,114179.340000,114238.270000,113935.160000,114121.550000,22752
2025.08.06 05:00,113420.380000,114427.460000,113369.550000,114179.920000,23535
2025.08.06 04:00,113503.610000,113577.500000,113320.410000,113421.080000,21273
2025.08.06 03:00,113617.040000,113654.550000,113382.530000,113503.880000,21208
2025.08.06 02:00,113794.400000,113823.310000,113467.780000,113618.260000,21524
2025.08.06 01:00,113862.680000,113926.030000,113558.160000,113795.600000,23021
2025.08.06 00:00,114141.640000,114162.310000,113716.580000,113862.970000,23151
2025.08.05 23:00,113967.200000,114251.260000,113920.490000,114141.370000,22601
2025.08.05 22:00,113579.770000,113999.770000,113274.940000,113966.750000,21840
2025.08.05 21:00,113685.940000,113870.780000,113543.720000,113579.650000,21404
2025.08.05 20:00,113613.120000,114001.940000,113472.790000,113688.840000,22556
2025.08.05 19:00,113622.240000,113763.580000,113370.720000,113613.120000,22403
2025.08.05 18:00,113612.240000,113654.680000,113219.560000,113621.890000,23120
2025.08.05 17:00,113140.600000,113660.550000,113041.550000,113612.150000,23176
2025.08.05 16:00,112886.880000,113346.530000,112766.250000,113141.360000,23842
2025.08.05 15:00,112993.000000,113218.200000,112644.950000,112887.620000,24271
2025.08.05 14:00,114394.180000,114413.940000,112599.950000,112993.720000,24246
2025.08.05 13:00,113950.150000,114601.440000,113854.140000,114394.440000,24398
2025.08.05 12:00,114846.600000,114935.160000,113484.980000,113949.890000,23724
2025.08.05 11:00,114884.810000,114999.740000,114760.320000,114846.360000,22223
2025.08.05 10:00,114713.980000,115138.850000,114583.350000,114884.580000,22979
2025.08.05 09:00,114278.660000,114824.920000,114273.830000,114713.710000,22600
2025.08.05 08:00,113967.890000,114527.180000,113911.310000,114276.040000,22483
2025.08.05 07:00,114187.860000,114413.320000,113688.430000,113967.910000,23298
2025.08.05 06:00,114415.570000,114524.740000,114104.660000,114187.870000,22101
2025.08.05 05:00,114333.470000,114497.920000,114243.530000,114415.810000,21666
2025.08.05 04:00,114255.010000,114439.700000,114165.130000,114334.140000,22205
2025.08.05 03:00,114769.860000,114786.820000,114254.120000,114254.660000,22291
2025.08.05 02:00,114765.830000,114876.620000,114638.260000,114769.860000,21300
2025.08.05 01:00,114928.440000,115099.510000,114717.820000,114765.830000,21399
2025.08.05 00:00,115126.360000,115181.660000,114863.500000,114928.720000,21971
2025.08.04 23:00,115416.420000,115438.110000,115111.460000,115126.410000,22164
2025.08.04 22:00,115184.340000,115423.310000,115146.900000,115415.100000,21624
2025.08.04 21:00,114841.030000,115335.360000,114838.880000,115184.350000,21810
2025.08.04 20:00,114809.510000,115111.740000,114640.520000,114841.130000,22306
2025.08.04 19:00,115008.080000,115183.520000,114756.650000,114809.370000,22187
2025.08.04 18:00,115271.620000,115392.310000,114950.960000,115007.130000,22795
2025.08.04 17:00,115385.280000,115828.570000,115211.820000,115271.620000,23367
2025.08.04 16:00,114894.760000,115515.860000,114894.760000,115386.080000,23362
2025.08.04 15:00,114829.080000,115128.490000,114620.360000,114894.510000,24585
2025.08.04 14:00,114964.990000,115576.440000,114707.600000,114830.460000,24874
2025.08.04 13:00,114494.280000,114982.890000,114155.590000,114964.660000,23586
2025.08.04 12:00,114546.180000,114612.430000,114354.770000,114494.570000,22517
2025.08.04 11:00,114303.500000,114585.020000,114261.290000,114546.180000,23108
2025.08.04 10:00,114398.760000,114579.870000,114270.290000,114303.170000,22026
2025.08.04 09:00,114623.020000,114844.740000,114373.070000,114399.490000,21954
2025.08.04 08:00,114730.980000,114857.090000,114432.190000,114622.730000,22476
2025.08.04 07:00,114486.370000,114866.970000,114455.640000,114730.680000,25169
2025.08.04 06:00,114426.170000,114556.270000,114174.920000,114486.370000,22517
2025.08.04 05:00,114471.120000,114499.050000,114228.070000,114424.500000,22320
2025.08.04 04:00,114671.500000,114765.170000,114408.620000,114471.080000,22161
2025.08.04 03:00,114900.320000,114909.990000,114618.910000,114670.980000,22022
2025.08.04 02:00,114791.360000,115001.830000,114504.440000,114901.030000,22428
2025.08.04 01:00,115006.330000,115123.230000,114709.180000,114792.050000,22946
2025.08.04 00:00,114290.880000,115039.180000,114180.450000,115006.590000,22520
2025.08.03 23:00,114382.990000,114602.500000,114249.720000,114291.410000,21230
2025.08.03 22:00,114521.000000,114722.410000,114127.260000,114384.560000,20993
2025.08.03 21:00,114505.430000,114626.060000,114446.840000,114521.360000,21021
2025.08.03 20:00,114419.480000,114564.570000,114246.020000,114505.430000,21341
2025.08.03 19:00,114497.710000,114909.480000,114354.190000,114419.580000,22436
2025.08.03 18:00,114193.060000,114572.290000,114132.680000,114496.540000,22054
2025.08.03 17:00,114076.890000,114272.330000,114019.180000,114193.920000,21946
2025.08.03 16:00,114015.650000,114119.330000,113835.150000,114077.120000,22326
2025.08.03 15:00,113847.300000,114043.290000,113725.730000,114016.260000,22659
2025.08.03 14:00,114031.300000,114163.410000,113653.490000,113845.800000,22769
2025.08.03 13:00,114086.940000,114186.120000,113880.390000,114027.710000,22508
2025.08.03 12:00,113941.130000,114193.790000,113720.950000,114086.580000,22965
2025.08.03 11:00,113956.810000,114329.040000,113932.490000,113938.940000,23267
2025.08.03 10:00,113715.260000,113968.740000,113712.890000,113957.070000,21945
2025.08.03 09:00,113741.040000,113784.240000,113662.300000,113715.060000,20948
2025.08.03 08:00,113771.730000,113880.580000,113590.510000,113741.240000,21702
2025.08.03 07:00,113595.290000,113790.270000,113595.290000,113770.790000,21306
2025.08.03 06:00,113658.530000,113686.880000,113502.040000,113596.120000,20901
2025.08.03 05:00,113490.040000,113718.590000,113421.760000,113658.930000,21115
2025.08.03 04:00,113657.300000,113657.300000,113354.980000,113490.460000,21962
2025.08.03 03:00,113557.220000,113794.300000,113456.990000,113657.110000,22170
2025.08.03 02:00,113106.840000,113574.540000,113087.130000,113557.410000,22095
2025.08.03 01:00,112943.900000,113284.820000,112818.650000,113107.930000,22073
2025.08.03 00:00,112566.610000,113000.250000,111909.330000,112943.900000,22310
2025.08.02 23:00,112880.870000,112904.820000,112280.710000,112567.490000,21705
2025.08.02 22:00,112869.170000,113031.670000,112556.340000,112880.720000,21286
2025.08.02 21:00,112807.120000,113092.990000,112548.990000,112871.840000,21824
2025.08.02 20:00,112226.560000,112821.070000,112058.230000,112809.580000,22419
2025.08.02 19:00,112331.410000,112947.120000,111954.900000,112226.560000,22835
2025.08.02 18:00,112736.720000,112925.020000,112030.420000,112331.620000,22950
2025.08.02 17:00,113199.470000,113441.110000,112576.920000,112736.890000,23189
2025.08.02 16:00,112857.030000,113270.130000,112718.190000,113199.540000,23637
2025.08.02 15:00,113102.560000,113449.200000,112815.180000,112857.120000,23094
2025.08.02 14:00,113479.000000,113553.950000,112925.760000,113102.570000,23070
2025.08.02 13:00,113647.030000,113682.630000,113246.030000,113478.390000,22772
2025.08.02 12:00,113810.950000,113822.660000,113595.780000,113647.030000,22877
2025.08.02 11:00,113545.010000,113916.670000,113431.540000,113810.410000,22574
2025.08.02 10:00,113678.950000,113718.440000,113403.500000,113544.300000,22113
2025.08.02 09:00,113693.770000,113861.170000,113558.100000,113678.940000,22177
2025.08.02 08:00,113981.140000,114081.910000,113678.940000,113693.120000,23658
2025.08.02 07:00,113692.800000,114035.240000,113535.100000,113981.390000,24272
2025.08.02 06:00,113994.800000,114008.630000,113441.450000,113692.720000,24576
2025.08.02 05:00,114036.910000,114075.500000,113854.080000,113994.770000,27054
2025.08.02 04:00,113928.290000,114072.230000,113835.580000,114036.930000,24406
2025.08.02 03:00,113673.210000,113940.640000,113672.500000,113927.900000,23526
2025.08.02 02:00,113636.940000,113743.050000,113481.530000,113673.430000,22151
2025.08.02 01:00,113783.800000,113887.950000,113379.910000,113636.430000,22645
2025.08.02 00:00,113264.620000,113803.750000,113154.590000,113783.510000,23477
2025.08.01 23:00,113094.230000,113533.220000,112857.320000,113264.380000,23696
2025.08.01 22:00,113847.240000,113976.540000,112663.200000,113094.430000,23439
2025.08.01 21:00,113918.800000,114066.580000,113643.980000,113848.590000,23949
2025.08.01 20:00,113265.930000,113965.340000,113095.680000,113918.330000,23486
2025.08.01 19:00,113811.110000,113888.310000,113155.310000,113267.000000,22738
2025.08.01 18:00,114438.160000,114516.060000,113643.050000,113811.110000,24212
2025.08.01 17:00,115063.820000,115127.210000,114340.430000,114438.170000,23691
2025.08.01 16:00,115416.080000,115776.810000,114872.900000,115064.060000,23852
2025.08.01 15:00,115684.830000,115722.790000,114703.460000,115415.810000,24766
2025.08.01 14:00,114395.970000,115887.010000,113954.180000,115686.200000,25534
2025.08.01 13:00,115818.320000,116115.670000,114222.620000,114397.480000,26410
2025.08.01 12:00,115360.880000,116003.270000,115212.580000,115818.690000,25056
2025.08.01 11:00,114805.220000,115394.600000,114632.960000,115361.510000,23482
2025.08.01 10:00,115006.780000,115275.820000,114740.850000,114805.220000,23663
2025.08.01 09:00,114629.390000,115400.650000,114567.390000,115003.870000,23643
2025.08.01 08:00,115096.580000,115096.580000,114114.250000,114623.630000,23644
2025.08.01 07:00,115248.120000,115394.260000,114663.880000,115096.580000,23663
2025.08.01 06:00,115701.800000,115792.030000,115161.810000,115247.860000,23461
2025.08.01 05:00,115820.360000,116056.610000,115493.310000,115701.560000,22813
2025.08.01 04:00,115770.520000,115838.110000,115379.750000,115820.660000,23027
2025.08.01 03:00,116097.520000,116201.060000,115732.450000,115770.380000,22590
2025.08.01 02:00,115423.710000,116155.150000,115320.120000,116098.060000,24004
2025.08.01 01:00,115526.330000,115723.800000,114680.110000,115432.080000,24409
2025.08.01 00:00,115855.050000,116042.480000,114397.020000,115526.330000,23762
2025.07.31 23:00,116105.920000,116494.950000,115570.210000,115852.980000,22830
2025.07.31 22:00,116640.220000,116641.050000,116099.240000,116105.920000,22461
2025.07.31 21:00,116589.530000,116989.300000,116304.020000,116640.430000,24222
2025.07.31 20:00,116796.210000,117005.160000,116477.540000,116588.850000,23389
2025.07.31 19:00,117616.630000,117739.330000,116760.240000,116796.430000,23593
2025.07.31 18:00,117730.170000,117985.420000,117341.630000,117616.160000,24254
2025.07.31 17:00,118537.970000,118579.540000,117662.110000,117715.740000,23150
2025.07.31 16:00,118315.340000,118918.890000,118242.460000,118537.960000,23851
2025.07.31 15:00,117914.060000,118365.620000,117864.830000,118314.280000,22726
2025.07.31 14:00,118556.790000,118656.460000,117885.730000,117913.930000,23691
2025.07.31 13:00,118626.940000,118714.390000,117821.740000,118556.760000,23988
2025.07.31 12:00,118383.780000,118668.570000,118296.730000,118626.380000,23261
2025.07.31 11:00,118535.870000,118589.760000,118296.120000,118383.730000,23686
2025.07.31 10:00,118619.560000,118771.570000,118441.870000,118536.380000,21613
2025.07.31 09:00,118614.260000,118649.960000,118490.140000,118619.540000,22299
2025.07.31 08:00,118702.260000,118808.190000,118584.430000,118614.260000,22031
2025.07.31 07:00,118719.890000,118991.620000,118629.320000,118702.170000,23604
2025.07.31 06:00,118388.910000,118783.870000,118299.430000,118719.400000,22988
2025.07.31 05:00,118545.830000,118585.930000,118345.710000,118389.390000,22389
2025.07.31 04:00,118507.550000,118599.220000,118367.260000,118545.840000,23140
2025.07.31 03:00,118451.140000,118655.220000,118381.280000,118507.550000,22596
2025.07.31 02:00,118080.120000,118524.010000,117975.630000,118451.080000,22765
2025.07.31 01:00,118441.370000,118504.110000,118001.570000,118081.250000,23632
2025.07.31 00:00,117871.580000,118597.520000,117816.340000,118441.150000,23006
2025.07.30 23:00,117547.190000,117976.720000,117512.670000,117871.330000,22719
2025.07.30 22:00,117379.540000,117564.370000,117284.970000,117546.030000,22035
2025.07.30 21:00,117225.790000,117394.900000,116983.360000,117379.120000,22064
2025.07.30 20:00,116987.580000,117403.530000,116950.420000,117226.220000,23117
2025.07.30 19:00,116557.920000,117232.060000,115794.280000,116992.480000,26126
2025.07.30 18:00,117831.930000,118085.610000,116518.170000,116558.050000,23195
2025.07.30 17:00,117780.890000,117998.100000,117667.320000,117831.740000,21904
2025.07.30 16:00,118043.100000,118066.630000,117662.900000,117780.780000,22268
2025.07.30 15:00,118780.550000,118876.200000,117861.610000,118043.100000,22819
2025.07.30 14:00,117708.960000,118802.150000,117641.520000,118780.300000,22609
2025.07.30 13:00,117760.890000,117922.820000,117453.220000,117710.630000,22664
2025.07.30 12:00,117619.830000,117977.870000,117382.690000,117760.890000,23821
2025.07.30 11:00,118070.640000,118245.930000,117368.400000,117619.830000,23159
2025.07.30 10:00,118190.470000,118476.600000,117982.490000,118067.020000,22988
2025.07.30 09:00,118417.480000,118483.410000,118029.810000,118188.060000,22479
2025.07.30 08:00,118168.290000,118527.570000,117989.160000,118409.640000,22882
2025.07.30 07:00,118314.130000,118474.270000,118141.240000,118168.700000,23378
2025.07.30 06:00,118026.740000,118389.490000,118021.610000,118314.190000,22280
2025.07.30 05:00,118046.880000,118137.550000,117701.540000,118031.180000,22740
2025.07.30 04:00,118206.610000,118331.500000,118004.900000,118047.890000,22480
2025.07.30 03:00,118075.400000,118309.260000,117943.690000,118204.080000,22733
2025.07.30 02:00,117900.750000,118195.370000,117832.580000,118075.350000,22496
2025.07.30 01:00,117788.250000,118080.890000,117457.670000,117900.420000,22468
2025.07.30 00:00,117980.990000,118052.490000,117571.790000,117788.260000,22312
2025.07.29 23:00,117898.190000,118044.410000,117754.910000,117982.390000,22335
2025.07.29 22:00,117624.130000,117925.500000,117464.880000,117898.030000,22401
2025.07.29 21:00,117536.410000,117724.990000,117191.680000,117623.510000,21917
2025.07.29 20:00,117558.290000,117899.510000,117096.820000,117529.230000,22013
2025.07.29 19:00,117657.400000,118071.570000,117424.500000,117558.290000,22995
2025.07.29 18:00,117807.180000,117866.920000,117513.010000,117657.060000,22778
2025.07.29 17:00,117754.470000,118095.740000,117641.940000,117807.020000,23901
2025.07.29 16:00,117379.960000,117766.900000,116925.370000,117750.400000,25017
2025.07.29 15:00,117827.290000,117966.690000,117228.980000,117379.960000,23030
2025.07.29 14:00,118647.810000,118670.550000,117690.900000,117827.040000,23809
2025.07.29 13:00,118913.770000,119064.240000,118538.420000,118647.640000,23512
2025.07.29 12:00,118613.430000,119122.770000,118475.960000,118913.030000,23211
2025.07.29 11:00,118344.880000,118626.120000,118181.750000,118613.560000,23382
2025.07.29 10:00,118827.960000,118873.690000,118316.050000,118357.390000,23388
2025.07.29 09:00,118963.770000,119052.710000,118787.600000,118827.950000,22126
2025.07.29 08:00,118957.240000,119115.480000,118800.830000,118963.970000,23232
2025.07.29 07:00,118849.540000,119358.290000,118819.290000,118951.090000,23813
2025.07.29 06:00,118879.510000,119159.450000,118798.240000,118850.380000,23812
2025.07.29 05:00,118601.220000,118957.580000,118591.490000,118879.270000,22953
2025.07.29 04:00,118850.400000,118890.520000,118481.530000,118601.250000,22920
2025.07.29 03:00,118138.890000,118878.190000,118138.890000,118850.520000,23087
2025.07.29 02:00,117834.290000,118150.170000,117480.660000,118125.990000,23482
2025.07.29 01:00,118009.250000,118317.480000,117835.600000,117836.990000,23132
2025.07.29 00:00,118117.020000,118519.840000,117585.350000,118009.430000,23089
2025.07.28 23:00,117917.720000,118224.910000,117848.850000,118116.350000,22063
2025.07.28 22:00,118145.510000,118308.580000,117804.180000,117917.830000,22430
2025.07.28 21:00,118054.280000,118399.420000,117973.630000,118145.030000,22593
2025.07.28 20:00,118077.300000,118191.040000,117493.270000,118054.260000,24576
2025.07.28 19:00,117778.020000,118275.790000,117560.870000,118077.190000,23831
2025.07.28 18:00,117689.880000,117869.570000,117408.220000,117777.990000,23552
2025.07.28 17:00,118041.480000,118157.290000,117656.240000,117689.820000,23379
2025.07.28 16:00,118214.410000,118416.960000,118026.730000,118041.490000,23689
2025.07.28 15:00,118031.920000,118550.680000,117951.240000,118214.440000,26646
2025.07.28 14:00,118484.430000,118735.590000,117952.220000,118031.880000,23844
2025.07.28 13:00,118888.370000,119135.730000,118266.780000,118484.040000,25102
2025.07.28 12:00,118848.860000,119143.760000,118791.670000,118887.710000,25179
2025.07.28 11:00,118816.720000,118914.300000,118503.020000,118845.180000,23512
2025.07.28 10:00,118976.270000,119025.670000,118677.220000,118817.210000,22969
2025.07.28 09:00,119107.140000,119108.140000,118722.870000,118976.970000,23116
2025.07.28 08:00,118903.490000,119150.290000,118789.460000,119102.980000,22867
2025.07.28 07:00,119495.860000,119499.420000,118777.510000,118905.960000,24318
2025.07.28 06:00,119550.520000,119637.380000,119454.770000,119495.560000,22991
2025.07.28 05:00,119247.370000,119729.480000,119164.520000,119550.710000,24158
2025.07.28 04:00,119312.140000,119457.150000,119152.950000,119247.590000,23318
2025.07.28 03:00,119455.710000,119550.620000,119236.100000,119310.400000,23730
2025.07.28 02:00,119088.130000,119857.930000,119054.390000,119456.060000,23151
2025.07.28 01:00,119276.970000,119539.210000,118994.100000,119087.320000,23351
2025.07.28 00:00,119468.010000,119731.430000,119162.900000,119276.870000,23688
2025.07.27 23:00,119524.180000,119576.870000,119176.310000,119469.460000,23764
2025.07.27 22:00,119290.020000,119812.320000,119228.370000,119524.220000,23971
2025.07.27 21:00,118768.930000,119299.060000,118721.120000,119289.730000,21591
2025.07.27 20:00,118994.660000,119210.190000,118727.080000,118767.080000,22521
2025.07.27 19:00,119043.030000,119118.870000,118906.620000,118994.660000,23037
2025.07.27 18:00,119222.330000,119425.680000,118950.430000,119043.210000,23220
2025.07.27 17:00,119101.380000,119355.160000,118852.200000,119227.620000,23146
2025.07.27 16:00,118642.730000,119565.720000,118642.730000,119102.630000,24670
2025.07.27 15:00,118491.240000,118663.390000,118284.290000,118643.420000,22156
2025.07.27 14:00,118266.940000,118568.400000,118204.250000,118490.250000,23257
2025.07.27 13:00,118134.530000,118288.450000,118113.570000,118267.240000,21960
2025.07.27 12:00,118129.330000,118175.810000,117903.360000,118134.520000,23400
2025.07.27 11:00,118231.930000,118312.400000,118086.150000,118129.330000,24040
2025.07.27 10:00,117973.380000,118346.210000,117971.630000,118232.930000,23001
2025.07.27 09:00,118006.240000,118051.780000,117859.600000,117970.240000,23222
2025.07.27 08:00,118154.320000,118193.250000,117992.170000,118006.410000,23709
2025.07.27 07:00,118312.770000,118316.880000,118110.340000,118154.510000,22748
2025.07.27 06:00,118308.300000,118500.900000,118236.620000,118312.890000,22663
2025.07.27 05:00,118258.470000,118357.010000,118198.300000,118307.360000,22125
2025.07.27 04:00,118220.770000,118315.370000,118169.830000,118259.540000,22536
2025.07.27 03:00,118371.920000,118389.790000,118126.480000,118222.430000,23104
2025.07.27 02:00,118136.540000,118422.760000,118055.290000,118370.620000,22960
2025.07.27 01:00,117982.770000,118251.440000,117946.630000,118134.030000,22744
2025.07.27 00:00,117957.210000,118005.950000,117849.380000,117982.880000,23204
2025.07.26 23:00,118047.770000,118093.920000,117911.230000,117946.000000,23180
2025.07.26 22:00,118073.420000,118338.870000,118007.200000,118047.570000,22557
2025.07.26 21:00,118000.360000,118126.310000,117918.870000,118073.370000,22099
2025.07.26 20:00,118288.570000,118299.270000,117912.790000,118000.690000,22534
2025.07.26 19:00,118134.410000,118388.340000,118094.800000,118292.900000,23245
2025.07.26 18:00,118082.740000,118170.610000,117986.910000,118134.490000,23406
2025.07.26 17:00,118137.740000,118167.720000,118026.890000,118081.480000,23308
2025.07.26 16:00,118187.310000,118278.920000,118059.330000,118137.500000,23152
2025.07.26 15:00,118129.130000,118238.250000,117883.460000,118184.400000,23515
2025.07.26 14:00,118205.420000,118300.900000,118008.430000,118128.650000,23695
2025.07.26 13:00,117975.770000,118309.700000,117906.770000,118205.270000,23144
2025.07.26 12:00,117833.220000,118065.360000,117824.540000,117975.830000,23426
2025.07.26 11:00,118026.370000,118137.640000,117825.830000,117831.940000,24397
2025.07.26 10:00,117631.270000,118306.370000,117580.860000,118024.030000,23781
2025.07.26 09:00,117608.340000,117672.750000,117505.990000,117631.200000,23648
2025.07.26 08:00,117365.940000,117672.510000,117358.310000,117608.340000,24372
2025.07.26 07:00,117375.870000,117434.850000,117347.450000,117365.740000,25274
2025.07.26 06:00,117491.770000,117510.500000,117358.180000,117375.920000,24319
2025.07.26 05:00,117536.640000,117593.580000,117445.560000,117491.920000,23575
2025.07.26 04:00,117526.280000,117578.610000,117437.360000,117536.250000,23580
2025.07.26 03:00,117494.350000,117627.170000,117462.890000,117526.460000,22741
2025.07.26 02:00,117197.340000,117789.500000,117191.000000,117494.030000,23897
2025.07.26 01:00,117532.880000,117602.340000,117158.220000,117194.880000,23537
2025.07.26 00:00,117645.580000,117656.340000,117356.390000,117533.150000,23312
2025.07.25 23:00,117311.600000,117694.340000,117209.060000,117645.580000,23473
2025.07.25 22:00,117231.250000,117396.750000,117137.330000,117311.650000,22680
2025.07.25 21:00,117089.790000,117441.240000,116968.940000,117232.570000,23311
2025.07.25 20:00,116748.480000,117384.020000,116615.780000,117089.070000,23326
2025.07.25 19:00,116547.580000,117081.660000,116456.130000,116747.540000,23771
2025.07.25 18:00,116106.600000,116639.590000,116105.450000,116547.070000,23376
2025.07.25 17:00,116232.660000,116424.830000,115938.840000,116111.590000,23557
2025.07.25 16:00,115747.480000,116256.510000,115488.920000,116232.660000,24043
2025.07.25 15:00,114936.680000,115889.060000,114864.620000,115746.760000,24906
2025.07.25 14:00,116268.390000,116347.790000,114884.850000,114937.100000,24454
2025.07.25 13:00,116146.880000,116668.540000,115604.030000,116268.390000,26385
2025.07.25 12:00,116551.070000,116684.650000,115965.270000,116145.940000,26448
2025.07.25 11:00,116341.020000,116836.770000,116341.020000,116554.340000,27039
2025.07.25 10:00,116064.790000,116565.870000,115996.860000,116341.020000,25037
2025.07.25 09:00,115204.270000,116093.020000,114993.790000,116065.510000,25645
2025.07.25 08:00,115338.370000,116001.850000,115040.740000,115208.810000,26091
2025.07.25 07:00,115301.160000,115969.560000,114719.890000,115332.820000,26977
2025.07.25 06:00,115556.840000,115560.330000,115214.660000,115301.160000,24327
2025.07.25 05:00,116104.090000,116115.050000,115292.370000,115556.930000,26441
2025.07.25 04:00,115413.910000,116170.620000,115080.640000,116103.940000,26131
2025.07.25 03:00,116370.630000,116475.230000,115349.000000,115413.920000,25762
2025.07.25 02:00,117333.960000,117374.410000,116365.020000,116369.440000,25456
2025.07.25 01:00,117677.630000,117835.310000,117199.830000,117334.360000,25820
2025.07.25 00:00,118357.650000,118483.280000,117655.650000,117677.670000,26646
2025.07.24 23:00,118271.860000,118481.830000,118179.030000,118355.750000,26697
2025.07.24 22:00,118524.270000,118624.340000,118169.300000,118271.320000,26768
2025.07.24 21:00,118715.760000,118790.360000,118457.470000,118524.270000,23749
2025.07.24 20:00,118988.910000,119050.660000,118701.370000,118715.410000,28506
2025.07.24 19:00,119096.280000,119413.830000,118933.880000,118988.790000,28072
2025.07.24 18:00,119171.250000,119465.640000,119005.270000,119096.510000,28298
2025.07.24 17:00,118553.180000,119374.330000,118491.160000,119170.940000,27025
2025.07.24 16:00,119145.230000,119264.250000,118354.660000,118553.010000,27875
2025.07.24 15:00,119104.110000,119543.850000,118641.340000,119144.900000,27529
2025.07.24 14:00,118264.090000,119193.420000,117842.600000,119104.110000,27128
2025.07.24 13:00,118531.180000,118767.160000,118239.870000,118264.050000,25416
2025.07.24 12:00,118621.640000,118769.950000,118280.450000,118531.460000,26507
2025.07.24 11:00,118385.310000,118780.710000,118308.450000,118621.640000,28804
2025.07.24 10:00,118500.770000,118666.580000,117952.500000,118385.270000,26403
2025.07.24 09:00,118833.920000,118884.980000,118297.820000,118500.790000,29159
2025.07.24 08:00,118457.960000,118868.790000,118265.000000,118831.820000,23929
2025.07.24 07:00,117505.510000,118549.920000,117122.450000,118457.950000,23184
2025.07.24 06:00,117653.100000,117918.950000,117412.690000,117505.060000,23437
2025.07.24 05:00,117997.760000,118031.100000,117535.760000,117653.780000,23004
2025.07.24 04:00,118567.360000,118646.560000,117872.690000,117997.760000,23213
2025.07.24 03:00,119042.910000,119373.040000,118530.280000,118567.360000,26415
2025.07.24 02:00,119174.150000,119183.290000,118875.350000,119042.980000,28616
2025.07.24 01:00,119143.290000,119204.730000,118867.700000,119174.210000,28725
2025.07.24 00:00,118819.190000,119212.770000,118633.530000,119143.280000,28564
2025.07.23 23:00,118624.810000,118832.550000,118462.350000,118819.210000,28915
2025.07.23 22:00,118239.050000,118707.190000,117977.030000,118625.840000,28656
2025.07.23 21:00,117939.820000,118239.040000,117405.430000,118238.670000,27823
2025.07.23 20:00,118449.940000,118563.650000,117587.770000,117939.760000,26551
2025.07.23 19:00,118445.840000,118545.880000,118260.260000,118450.770000,27421
2025.07.23 18:00,118169.380000,118466.780000,118034.170000,118445.860000,23191
2025.07.23 17:00,117751.200000,118181.970000,117342.420000,118176.030000,23040
2025.07.23 16:00,118646.610000,118646.610000,117585.110000,117752.450000,23601
2025.07.23 15:00,118259.080000,118805.390000,117870.390000,118645.460000,24031
2025.07.23 14:00,117385.350000,118262.780000,117313.260000,118259.080000,28063
2025.07.23 13:00,118016.430000,118244.150000,117333.500000,117387.830000,26520
2025.07.23 12:00,118577.930000,118706.330000,117832.110000,118016.240000,24003
2025.07.23 11:00,118396.870000,118671.580000,118182.730000,118578.230000,28844
